time | phase | epoch | batch | work | done | ETA | loss | card@1 | zone | tile | timing
01:16:17 | 4.2 | 2/10 | 1200/3927 |  13.06% | 2,625,024/20,102,200 | 1h59m | 3.238 | — | — | — | —
01:16:22 | 4.2 | 2/10 | 1225/3927 |  13.12% | 2,637,824/20,102,200 | 1h59m | 3.321 | — | — | — | —
01:16:27 | 4.2 | 2/10 | 1250/3927 |  13.18% | 2,650,624/20,102,200 | 1h59m | 3.256 | — | — | — | —
01:16:33 | 4.2 | 2/10 | 1275/3927 |  13.25% | 2,663,424/20,102,200 | 1h59m | 3.233 | — | — | — | —
01:16:38 | 4.2 | 2/10 | 1300/3927 |  13.31% | 2,676,224/20,102,200 | 1h59m | 3.302 | — | — | — | —
01:16:44 | 4.2 | 2/10 | 1325/3927 |  13.37% | 2,689,024/20,102,200 | 1h59m | 3.269 | — | — | — | —
01:16:50 | 4.2 | 2/10 | 1350/3927 |  13.44% | 2,701,824/20,102,200 | 1h59m | 3.210 | — | — | — | —
01:16:56 | 4.2 | 2/10 | 1375/3927 |  13.50% | 2,714,624/20,102,200 | 1h59m | 3.292 | — | — | — | —
01:17:02 | 4.2 | 2/10 | 1400/3927 |  13.57% | 2,727,424/20,102,200 | 1h59m | 3.291 | — | — | — | —
01:17:07 | 4.2 | 2/10 | 1425/3927 |  13.63% | 2,740,224/20,102,200 | 1h59m | 3.405 | — | — | — | —
01:17:13 | 4.2 | 2/10 | 1450/3927 |  13.69% | 2,753,024/20,102,200 | 1h59m | 3.263 | — | — | — | —
01:17:18 | 4.2 | 2/10 | 1475/3927 |  13.76% | 2,765,824/20,102,200 | 1h59m | 3.251 | — | — | — | —
01:17:23 | 4.2 | 2/10 | 1500/3927 |  13.82% | 2,778,624/20,102,200 | 1h59m | 3.280 | — | — | — | —
01:17:28 | 4.2 | 2/10 | 1525/3927 |  13.88% | 2,791,424/20,102,200 | 1h59m | 3.238 | — | — | — | —
01:17:34 | 4.2 | 2/10 | 1550/3927 |  13.95% | 2,804,224/20,102,200 | 1h58m | 3.231 | — | — | — | —
01:17:41 | 4.2 | 2/10 | 1575/3927 |  14.01% | 2,817,024/20,102,200 | 1h59m | 3.236 | — | — | — | —
01:17:46 | 4.2 | 2/10 | 1600/3927 |  14.07% | 2,829,824/20,102,200 | 1h58m | 3.176 | — | — | — | —
01:17:52 | 4.2 | 2/10 | 1625/3927 |  14.14% | 2,842,624/20,102,200 | 1h58m | 3.143 | — | — | — | —
01:17:57 | 4.2 | 2/10 | 1650/3927 |  14.20% | 2,855,424/20,102,200 | 1h58m | 3.316 | — | — | — | —
01:18:02 | 4.2 | 2/10 | 1675/3927 |  14.27% | 2,868,224/20,102,200 | 1h58m | 3.211 | — | — | — | —
01:18:08 | 4.2 | 2/10 | 1700/3927 |  14.33% | 2,881,024/20,102,200 | 1h58m | 3.244 | — | — | — | —
01:18:13 | 4.2 | 2/10 | 1725/3927 |  14.39% | 2,893,824/20,102,200 | 1h58m | 3.219 | — | — | — | —
01:18:19 | 4.2 | 2/10 | 1750/3927 |  14.46% | 2,906,624/20,102,200 | 1h58m | 3.246 | — | — | — | —
01:18:25 | 4.2 | 2/10 | 1775/3927 |  14.52% | 2,919,424/20,102,200 | 1h58m | 3.209 | — | — | — | —
01:18:31 | 4.2 | 2/10 | 1800/3927 |  14.58% | 2,932,224/20,102,200 | 1h58m | 3.172 | — | — | — | —
01:18:37 | 4.2 | 2/10 | 1825/3927 |  14.65% | 2,945,024/20,102,200 | 1h58m | 3.290 | — | — | — | —
01:18:42 | 4.2 | 2/10 | 1850/3927 |  14.71% | 2,957,824/20,102,200 | 1h58m | 3.226 | — | — | — | —
01:18:48 | 4.2 | 2/10 | 1875/3927 |  14.77% | 2,970,624/20,102,200 | 1h58m | 3.238 | — | — | — | —
01:18:53 | 4.2 | 2/10 | 1900/3927 |  14.84% | 2,983,424/20,102,200 | 1h58m | 3.222 | — | — | — | —
01:18:59 | 4.2 | 2/10 | 1925/3927 |  14.90% | 2,996,224/20,102,200 | 1h58m | 3.339 | — | — | — | —
01:19:05 | 4.2 | 2/10 | 1950/3927 |  14.97% | 3,009,024/20,102,200 | 1h58m | 3.327 | — | — | — | —
01:19:12 | 4.2 | 2/10 | 1975/3927 |  15.03% | 3,021,824/20,102,200 | 1h58m | 3.144 | — | — | — | —
01:19:17 | 4.2 | 2/10 | 2000/3927 |  15.09% | 3,034,624/20,102,200 | 1h58m | 3.170 | — | — | — | —
01:19:23 | 4.2 | 2/10 | 2025/3927 |  15.16% | 3,047,424/20,102,200 | 1h58m | 3.206 | — | — | — | —
01:19:28 | 4.2 | 2/10 | 2050/3927 |  15.22% | 3,060,224/20,102,200 | 1h57m | 3.409 | — | — | — | —
01:19:34 | 4.2 | 2/10 | 2075/3927 |  15.28% | 3,073,024/20,102,200 | 1h57m | 3.141 | — | — | — | —
01:19:40 | 4.2 | 2/10 | 2100/3927 |  15.35% | 3,085,824/20,102,200 | 1h57m | 3.303 | — | — | — | —
01:19:45 | 4.2 | 2/10 | 2125/3927 |  15.41% | 3,098,624/20,102,200 | 1h57m | 3.272 | — | — | — | —
01:19:50 | 4.2 | 2/10 | 2150/3927 |  15.47% | 3,111,424/20,102,200 | 1h57m | 3.359 | — | — | — | —
01:19:56 | 4.2 | 2/10 | 2175/3927 |  15.54% | 3,124,224/20,102,200 | 1h57m | 3.266 | — | — | — | —
01:20:02 | 4.2 | 2/10 | 2200/3927 |  15.60% | 3,137,024/20,102,200 | 1h57m | 3.215 | — | — | — | —
01:20:07 | 4.2 | 2/10 | 2225/3927 |  15.67% | 3,149,824/20,102,200 | 1h57m | 3.318 | — | — | — | —
01:20:13 | 4.2 | 2/10 | 2250/3927 |  15.73% | 3,162,624/20,102,200 | 1h57m | 3.301 | — | — | — | —
01:20:18 | 4.2 | 2/10 | 2275/3927 |  15.79% | 3,175,424/20,102,200 | 1h57m | 3.256 | — | — | — | —
01:20:24 | 4.2 | 2/10 | 2300/3927 |  15.86% | 3,188,224/20,102,200 | 1h57m | 3.190 | — | — | — | —
01:20:30 | 4.2 | 2/10 | 2325/3927 |  15.92% | 3,201,024/20,102,200 | 1h57m | 3.148 | — | — | — | —
01:20:35 | 4.2 | 2/10 | 2350/3927 |  15.98% | 3,213,824/20,102,200 | 1h57m | 3.172 | — | — | — | —
01:20:40 | 4.2 | 2/10 | 2375/3927 |  16.05% | 3,226,624/20,102,200 | 1h57m | 3.163 | — | — | — | —
01:20:45 | 4.2 | 2/10 | 2400/3927 |  16.11% | 3,239,424/20,102,200 | 1h56m | 3.251 | — | — | — | —
01:20:51 | 4.2 | 2/10 | 2425/3927 |  16.18% | 3,252,224/20,102,200 | 1h56m | 3.288 | — | — | — | —
01:20:56 | 4.2 | 2/10 | 2450/3927 |  16.24% | 3,265,024/20,102,200 | 1h56m | 3.257 | — | — | — | —
01:21:01 | 4.2 | 2/10 | 2475/3927 |  16.30% | 3,277,824/20,102,200 | 1h56m | 3.269 | — | — | — | —
01:21:07 | 4.2 | 2/10 | 2500/3927 |  16.37% | 3,290,624/20,102,200 | 1h56m | 3.330 | — | — | — | —
01:21:12 | 4.2 | 2/10 | 2525/3927 |  16.43% | 3,303,424/20,102,200 | 1h56m | 3.196 | — | — | — | —
01:21:17 | 4.2 | 2/10 | 2550/3927 |  16.49% | 3,316,224/20,102,200 | 1h56m | 3.242 | — | — | — | —
01:21:22 | 4.2 | 2/10 | 2575/3927 |  16.56% | 3,329,024/20,102,200 | 1h56m | 3.211 | — | — | — | —
01:21:28 | 4.2 | 2/10 | 2600/3927 |  16.62% | 3,341,824/20,102,200 | 1h56m | 3.146 | — | — | — | —
01:21:33 | 4.2 | 2/10 | 2625/3927 |  16.68% | 3,354,624/20,102,200 | 1h56m | 3.161 | — | — | — | —
01:21:38 | 4.2 | 2/10 | 2650/3927 |  16.75% | 3,367,424/20,102,200 | 1h56m | 3.251 | — | — | — | —
01:21:43 | 4.2 | 2/10 | 2675/3927 |  16.81% | 3,380,224/20,102,200 | 1h55m | 3.199 | — | — | — | —
01:21:49 | 4.2 | 2/10 | 2700/3927 |  16.88% | 3,393,024/20,102,200 | 1h55m | 3.260 | — | — | — | —
01:21:54 | 4.2 | 2/10 | 2725/3927 |  16.94% | 3,405,824/20,102,200 | 1h55m | 3.387 | — | — | — | —
01:22:00 | 4.2 | 2/10 | 2750/3927 |  17.00% | 3,418,624/20,102,200 | 1h55m | 3.177 | — | — | — | —
01:22:06 | 4.2 | 2/10 | 2775/3927 |  17.07% | 3,431,424/20,102,200 | 1h55m | 3.313 | — | — | — | —
01:22:11 | 4.2 | 2/10 | 2800/3927 |  17.13% | 3,444,224/20,102,200 | 1h55m | 3.078 | — | — | — | —
01:22:16 | 4.2 | 2/10 | 2825/3927 |  17.19% | 3,457,024/20,102,200 | 1h55m | 3.152 | — | — | — | —
01:22:21 | 4.2 | 2/10 | 2850/3927 |  17.26% | 3,469,824/20,102,200 | 1h55m | 3.159 | — | — | — | —
01:22:27 | 4.2 | 2/10 | 2875/3927 |  17.32% | 3,482,624/20,102,200 | 1h55m | 3.247 | — | — | — | —
01:22:32 | 4.2 | 2/10 | 2900/3927 |  17.38% | 3,495,424/20,102,200 | 1h55m | 3.301 | — | — | — | —
01:22:37 | 4.2 | 2/10 | 2925/3927 |  17.45% | 3,508,224/20,102,200 | 1h55m | 3.320 | — | — | — | —
01:22:43 | 4.2 | 2/10 | 2950/3927 |  17.51% | 3,521,024/20,102,200 | 1h55m | 3.144 | — | — | — | —
01:22:48 | 4.2 | 2/10 | 2975/3927 |  17.58% | 3,533,824/20,102,200 | 1h54m | 3.158 | — | — | — | —
01:22:53 | 4.2 | 2/10 | 3000/3927 |  17.64% | 3,546,624/20,102,200 | 1h54m | 3.297 | — | — | — | —
01:22:59 | 4.2 | 2/10 | 3025/3927 |  17.70% | 3,559,424/20,102,200 | 1h54m | 3.121 | — | — | — | —
01:23:04 | 4.2 | 2/10 | 3050/3927 |  17.77% | 3,572,224/20,102,200 | 1h54m | 3.194 | — | — | — | —
01:23:09 | 4.2 | 2/10 | 3075/3927 |  17.83% | 3,585,024/20,102,200 | 1h54m | 3.386 | — | — | — | —
01:23:15 | 4.2 | 2/10 | 3100/3927 |  17.89% | 3,597,824/20,102,200 | 1h54m | 3.256 | — | — | — | —
01:23:20 | 4.2 | 2/10 | 3125/3927 |  17.96% | 3,610,624/20,102,200 | 1h54m | 3.259 | — | — | — | —
01:23:26 | 4.2 | 2/10 | 3150/3927 |  18.02% | 3,623,424/20,102,200 | 1h54m | 3.318 | — | — | — | —
01:23:31 | 4.2 | 2/10 | 3175/3927 |  18.09% | 3,636,224/20,102,200 | 1h54m | 3.263 | — | — | — | —
01:23:37 | 4.2 | 2/10 | 3200/3927 |  18.15% | 3,649,024/20,102,200 | 1h54m | 3.270 | — | — | — | —
01:23:42 | 4.2 | 2/10 | 3225/3927 |  18.21% | 3,661,824/20,102,200 | 1h54m | 3.163 | — | — | — | —
01:23:47 | 4.2 | 2/10 | 3250/3927 |  18.28% | 3,674,624/20,102,200 | 1h54m | 3.221 | — | — | — | —
01:23:53 | 4.2 | 2/10 | 3275/3927 |  18.34% | 3,687,424/20,102,200 | 1h53m | 3.222 | — | — | — | —
01:23:58 | 4.2 | 2/10 | 3300/3927 |  18.40% | 3,700,224/20,102,200 | 1h53m | 3.024 | — | — | — | —
01:24:04 | 4.2 | 2/10 | 3325/3927 |  18.47% | 3,713,024/20,102,200 | 1h53m | 3.368 | — | — | — | —
01:24:09 | 4.2 | 2/10 | 3350/3927 |  18.53% | 3,725,824/20,102,200 | 1h53m | 3.288 | — | — | — | —
01:24:14 | 4.2 | 2/10 | 3375/3927 |  18.59% | 3,738,624/20,102,200 | 1h53m | 3.177 | — | — | — | —
01:24:20 | 4.2 | 2/10 | 3400/3927 |  18.66% | 3,751,424/20,102,200 | 1h53m | 3.244 | — | — | — | —
01:24:25 | 4.2 | 2/10 | 3425/3927 |  18.72% | 3,764,224/20,102,200 | 1h53m | 3.057 | — | — | — | —
01:24:30 | 4.2 | 2/10 | 3450/3927 |  18.79% | 3,777,024/20,102,200 | 1h53m | 3.103 | — | — | — | —
01:24:35 | 4.2 | 2/10 | 3475/3927 |  18.85% | 3,789,824/20,102,200 | 1h53m | 3.316 | — | — | — | —
01:24:41 | 4.2 | 2/10 | 3500/3927 |  18.91% | 3,802,624/20,102,200 | 1h53m | 3.229 | — | — | — | —
01:24:47 | 4.2 | 2/10 | 3525/3927 |  18.98% | 3,815,424/20,102,200 | 1h53m | 3.263 | — | — | — | —
01:24:52 | 4.2 | 2/10 | 3550/3927 |  19.04% | 3,828,224/20,102,200 | 1h53m | 3.254 | — | — | — | —
01:24:58 | 4.2 | 2/10 | 3575/3927 |  19.10% | 3,841,024/20,102,200 | 1h52m | 3.175 | — | — | — | —
01:25:03 | 4.2 | 2/10 | 3600/3927 |  19.17% | 3,853,824/20,102,200 | 1h52m | 3.104 | — | — | — | —
01:25:08 | 4.2 | 2/10 | 3625/3927 |  19.23% | 3,866,624/20,102,200 | 1h52m | 3.221 | — | — | — | —
01:25:13 | 4.2 | 2/10 | 3650/3927 |  19.29% | 3,879,424/20,102,200 | 1h52m | 3.205 | — | — | — | —
01:25:19 | 4.2 | 2/10 | 3675/3927 |  19.36% | 3,892,224/20,102,200 | 1h52m | 3.260 | — | — | — | —
01:25:24 | 4.2 | 2/10 | 3700/3927 |  19.42% | 3,905,024/20,102,200 | 1h52m | 3.033 | — | — | — | —
01:25:29 | 4.2 | 2/10 | 3725/3927 |  19.49% | 3,917,824/20,102,200 | 1h52m | 3.217 | — | — | — | —
01:25:34 | 4.2 | 2/10 | 3750/3927 |  19.55% | 3,930,624/20,102,200 | 1h52m | 3.101 | — | — | — | —
01:25:39 | 4.2 | 2/10 | 3775/3927 |  19.61% | 3,943,424/20,102,200 | 1h52m | 3.269 | — | — | — | —
01:25:45 | 4.2 | 2/10 | 3800/3927 |  19.68% | 3,956,224/20,102,200 | 1h52m | 3.426 | — | — | — | —
01:25:51 | 4.2 | 2/10 | 3825/3927 |  19.74% | 3,969,024/20,102,200 | 1h52m | 3.124 | — | — | — | —
01:25:57 | 4.2 | 2/10 | 3850/3927 |  19.80% | 3,981,824/20,102,200 | 1h52m | 3.280 | — | — | — | —
01:26:02 | 4.2 | 2/10 | 3875/3927 |  19.87% | 3,994,624/20,102,200 | 1h51m | 3.096 | — | — | — | —
01:26:07 | 4.2 | 2/10 | 3900/3927 |  19.93% | 4,007,424/20,102,200 | 1h51m | 3.163 | — | — | — | —
01:26:12 | 4.2 | 2/10 | 3925/3927 |  19.99% | 4,020,224/20,102,200 | 1h51m | 3.147 | — | — | — | —
01:26:13 | 4.2 | 2/10 | 3927/3927 |  20.00% | 4,021,248/20,102,200 | 1h51m | 3.296 | — | — | — | —
01:26:21 | validation | 2/10 | epoch-end |  20.00% | 4,020,440/20,102,200 | 1h52m | 3.259 |  52.38% |  42.06% |   3.30% | 1.594
01:26:22 | 4.2 | 3/10 | 1/3927 |  20.00% | 4,021,760/20,102,200 | 1h52m | 3.100 | — | — | — | —
01:26:27 | 4.2 | 3/10 | 25/3927 |  20.06% | 4,034,048/20,102,200 | 1h52m | 3.238 | — | — | — | —
01:26:32 | 4.2 | 3/10 | 50/3927 |  20.13% | 4,046,848/20,102,200 | 1h52m | 3.252 | — | — | — | —
01:26:37 | 4.2 | 3/10 | 75/3927 |  20.19% | 4,059,648/20,102,200 | 1h51m | 3.284 | — | — | — | —
01:26:43 | 4.2 | 3/10 | 100/3927 |  20.25% | 4,072,448/20,102,200 | 1h51m | 3.252 | — | — | — | —
01:26:49 | 4.2 | 3/10 | 125/3927 |  20.32% | 4,085,248/20,102,200 | 1h51m | 3.219 | — | — | — | —
01:26:54 | 4.2 | 3/10 | 150/3927 |  20.38% | 4,098,048/20,102,200 | 1h51m | 3.222 | — | — | — | —
01:26:59 | 4.2 | 3/10 | 175/3927 |  20.45% | 4,110,848/20,102,200 | 1h51m | 3.127 | — | — | — | —
01:27:05 | 4.2 | 3/10 | 200/3927 |  20.51% | 4,123,648/20,102,200 | 1h51m | 3.046 | — | — | — | —
01:27:10 | 4.2 | 3/10 | 225/3927 |  20.57% | 4,136,448/20,102,200 | 1h51m | 3.220 | — | — | — | —
01:27:15 | 4.2 | 3/10 | 250/3927 |  20.64% | 4,149,248/20,102,200 | 1h51m | 3.255 | — | — | — | —
01:27:20 | 4.2 | 3/10 | 275/3927 |  20.70% | 4,162,048/20,102,200 | 1h51m | 3.105 | — | — | — | —
01:27:26 | 4.2 | 3/10 | 300/3927 |  20.76% | 4,174,848/20,102,200 | 1h51m | 3.222 | — | — | — | —
01:27:31 | 4.2 | 3/10 | 325/3927 |  20.83% | 4,187,648/20,102,200 | 1h51m | 3.257 | — | — | — | —
01:27:37 | 4.2 | 3/10 | 350/3927 |  20.89% | 4,200,448/20,102,200 | 1h51m | 3.261 | — | — | — | —
01:27:43 | 4.2 | 3/10 | 375/3927 |  20.95% | 4,213,248/20,102,200 | 1h50m | 3.167 | — | — | — | —
01:27:48 | 4.2 | 3/10 | 400/3927 |  21.02% | 4,226,048/20,102,200 | 1h50m | 3.188 | — | — | — | —
01:27:53 | 4.2 | 3/10 | 425/3927 |  21.08% | 4,238,848/20,102,200 | 1h50m | 3.114 | — | — | — | —
01:27:59 | 4.2 | 3/10 | 450/3927 |  21.15% | 4,251,648/20,102,200 | 1h50m | 3.118 | — | — | — | —
01:28:05 | 4.2 | 3/10 | 475/3927 |  21.21% | 4,264,448/20,102,200 | 1h50m | 3.091 | — | — | — | —
01:28:10 | 4.2 | 3/10 | 500/3927 |  21.27% | 4,277,248/20,102,200 | 1h50m | 3.189 | — | — | — | —
01:28:15 | 4.2 | 3/10 | 525/3927 |  21.34% | 4,290,048/20,102,200 | 1h50m | 3.257 | — | — | — | —
01:28:21 | 4.2 | 3/10 | 550/3927 |  21.40% | 4,302,848/20,102,200 | 1h50m | 3.081 | — | — | — | —
01:28:26 | 4.2 | 3/10 | 575/3927 |  21.46% | 4,315,648/20,102,200 | 1h50m | 3.387 | — | — | — | —
01:28:32 | 4.2 | 3/10 | 600/3927 |  21.53% | 4,328,448/20,102,200 | 1h50m | 3.203 | — | — | — | —
01:28:37 | 4.2 | 3/10 | 625/3927 |  21.59% | 4,341,248/20,102,200 | 1h50m | 3.185 | — | — | — | —
01:28:42 | 4.2 | 3/10 | 650/3927 |  21.66% | 4,354,048/20,102,200 | 1h50m | 3.301 | — | — | — | —
01:28:48 | 4.2 | 3/10 | 675/3927 |  21.72% | 4,366,848/20,102,200 | 1h49m | 3.340 | — | — | — | —
01:28:53 | 4.2 | 3/10 | 700/3927 |  21.78% | 4,379,648/20,102,200 | 1h49m | 3.127 | — | — | — | —
01:28:58 | 4.2 | 3/10 | 725/3927 |  21.85% | 4,392,448/20,102,200 | 1h49m | 3.158 | — | — | — | —
01:29:03 | 4.2 | 3/10 | 750/3927 |  21.91% | 4,405,248/20,102,200 | 1h49m | 3.230 | — | — | — | —
01:29:09 | 4.2 | 3/10 | 775/3927 |  21.97% | 4,418,048/20,102,200 | 1h49m | 3.182 | — | — | — | —
01:29:14 | 4.2 | 3/10 | 800/3927 |  22.04% | 4,430,848/20,102,200 | 1h49m | 3.162 | — | — | — | —
01:29:19 | 4.2 | 3/10 | 825/3927 |  22.10% | 4,443,648/20,102,200 | 1h49m | 3.190 | — | — | — | —
01:29:24 | 4.2 | 3/10 | 850/3927 |  22.16% | 4,456,448/20,102,200 | 1h49m | 3.066 | — | — | — | —
01:29:30 | 4.2 | 3/10 | 875/3927 |  22.23% | 4,469,248/20,102,200 | 1h49m | 3.061 | — | — | — | —
01:29:35 | 4.2 | 3/10 | 900/3927 |  22.29% | 4,482,048/20,102,200 | 1h49m | 3.162 | — | — | — | —
01:29:41 | 4.2 | 3/10 | 925/3927 |  22.36% | 4,494,848/20,102,200 | 1h49m | 3.181 | — | — | — | —
01:29:46 | 4.2 | 3/10 | 950/3927 |  22.42% | 4,507,648/20,102,200 | 1h48m | 3.172 | — | — | — | —
01:29:52 | 4.2 | 3/10 | 975/3927 |  22.48% | 4,520,448/20,102,200 | 1h48m | 3.117 | — | — | — | —
01:29:57 | 4.2 | 3/10 | 1000/3927 |  22.55% | 4,533,248/20,102,200 | 1h48m | 3.226 | — | — | — | —
01:30:02 | 4.2 | 3/10 | 1025/3927 |  22.61% | 4,546,048/20,102,200 | 1h48m | 3.041 | — | — | — | —
01:30:07 | 4.2 | 3/10 | 1050/3927 |  22.67% | 4,558,848/20,102,200 | 1h48m | 3.234 | — | — | — | —
01:30:12 | 4.2 | 3/10 | 1075/3927 |  22.74% | 4,571,648/20,102,200 | 1h48m | 3.167 | — | — | — | —
01:30:18 | 4.2 | 3/10 | 1100/3927 |  22.80% | 4,584,448/20,102,200 | 1h48m | 3.167 | — | — | — | —
01:30:24 | 4.2 | 3/10 | 1125/3927 |  22.86% | 4,597,248/20,102,200 | 1h48m | 3.254 | — | — | — | —
01:30:30 | 4.2 | 3/10 | 1150/3927 |  22.93% | 4,610,048/20,102,200 | 1h48m | 3.253 | — | — | — | —
01:30:35 | 4.2 | 3/10 | 1175/3927 |  22.99% | 4,622,848/20,102,200 | 1h48m | 3.211 | — | — | — | —
01:30:40 | 4.2 | 3/10 | 1200/3927 |  23.06% | 4,635,648/20,102,200 | 1h48m | 3.159 | — | — | — | —
01:30:46 | 4.2 | 3/10 | 1225/3927 |  23.12% | 4,648,448/20,102,200 | 1h47m | 3.085 | — | — | — | —
01:30:51 | 4.2 | 3/10 | 1250/3927 |  23.18% | 4,661,248/20,102,200 | 1h47m | 3.186 | — | — | — | —
01:30:56 | 4.2 | 3/10 | 1275/3927 |  23.25% | 4,674,048/20,102,200 | 1h47m | 3.155 | — | — | — | —
01:31:01 | 4.2 | 3/10 | 1300/3927 |  23.31% | 4,686,848/20,102,200 | 1h47m | 3.117 | — | — | — | —
01:31:07 | 4.2 | 3/10 | 1325/3927 |  23.37% | 4,699,648/20,102,200 | 1h47m | 3.207 | — | — | — | —
01:31:12 | 4.2 | 3/10 | 1350/3927 |  23.44% | 4,712,448/20,102,200 | 1h47m | 3.122 | — | — | — | —
01:31:18 | 4.2 | 3/10 | 1375/3927 |  23.50% | 4,725,248/20,102,200 | 1h47m | 3.028 | — | — | — | —
01:31:23 | 4.2 | 3/10 | 1400/3927 |  23.57% | 4,738,048/20,102,200 | 1h47m | 3.178 | — | — | — | —
01:31:28 | 4.2 | 3/10 | 1425/3927 |  23.63% | 4,750,848/20,102,200 | 1h47m | 3.149 | — | — | — | —
01:31:33 | 4.2 | 3/10 | 1450/3927 |  23.69% | 4,763,648/20,102,200 | 1h47m | 3.301 | — | — | — | —
01:31:39 | 4.2 | 3/10 | 1475/3927 |  23.76% | 4,776,448/20,102,200 | 1h47m | 3.173 | — | — | — | —
01:31:44 | 4.2 | 3/10 | 1500/3927 |  23.82% | 4,789,248/20,102,200 | 1h46m | 3.181 | — | — | — | —
01:31:49 | 4.2 | 3/10 | 1525/3927 |  23.88% | 4,802,048/20,102,200 | 1h46m | 3.069 | — | — | — | —
01:31:55 | 4.2 | 3/10 | 1550/3927 |  23.95% | 4,814,848/20,102,200 | 1h46m | 3.222 | — | — | — | —
01:32:01 | 4.2 | 3/10 | 1575/3927 |  24.01% | 4,827,648/20,102,200 | 1h46m | 3.109 | — | — | — | —
01:32:06 | 4.2 | 3/10 | 1600/3927 |  24.07% | 4,840,448/20,102,200 | 1h46m | 3.062 | — | — | — | —
01:32:11 | 4.2 | 3/10 | 1625/3927 |  24.14% | 4,853,248/20,102,200 | 1h46m | 3.145 | — | — | — | —
01:32:16 | 4.2 | 3/10 | 1650/3927 |  24.20% | 4,866,048/20,102,200 | 1h46m | 3.212 | — | — | — | —
01:32:22 | 4.2 | 3/10 | 1675/3927 |  24.27% | 4,878,848/20,102,200 | 1h46m | 3.328 | — | — | — | —
01:32:27 | 4.2 | 3/10 | 1700/3927 |  24.33% | 4,891,648/20,102,200 | 1h46m | 3.159 | — | — | — | —
01:32:33 | 4.2 | 3/10 | 1725/3927 |  24.39% | 4,904,448/20,102,200 | 1h46m | 3.103 | — | — | — | —
01:32:39 | 4.2 | 3/10 | 1750/3927 |  24.46% | 4,917,248/20,102,200 | 1h46m | 3.083 | — | — | — | —
01:32:44 | 4.2 | 3/10 | 1775/3927 |  24.52% | 4,930,048/20,102,200 | 1h46m | 3.084 | — | — | — | —
01:32:50 | 4.2 | 3/10 | 1800/3927 |  24.58% | 4,942,848/20,102,200 | 1h45m | 3.338 | — | — | — | —
01:32:56 | 4.2 | 3/10 | 1825/3927 |  24.65% | 4,955,648/20,102,200 | 1h45m | 3.147 | — | — | — | —
01:33:01 | 4.2 | 3/10 | 1850/3927 |  24.71% | 4,968,448/20,102,200 | 1h45m | 3.102 | — | — | — | —
01:33:06 | 4.2 | 3/10 | 1875/3927 |  24.77% | 4,981,248/20,102,200 | 1h45m | 3.186 | — | — | — | —
01:33:13 | 4.2 | 3/10 | 1900/3927 |  24.84% | 4,994,048/20,102,200 | 1h45m | 3.153 | — | — | — | —
01:33:19 | 4.2 | 3/10 | 1925/3927 |  24.90% | 5,006,848/20,102,200 | 1h45m | 3.106 | — | — | — | —
01:33:24 | 4.2 | 3/10 | 1950/3927 |  24.97% | 5,019,648/20,102,200 | 1h45m | 3.141 | — | — | — | —
01:33:29 | 4.2 | 3/10 | 1975/3927 |  25.03% | 5,032,448/20,102,200 | 1h45m | 3.103 | — | — | — | —
01:33:35 | 4.2 | 3/10 | 2000/3927 |  25.09% | 5,045,248/20,102,200 | 1h45m | 3.160 | — | — | — | —
01:33:40 | 4.2 | 3/10 | 2025/3927 |  25.16% | 5,058,048/20,102,200 | 1h45m | 3.052 | — | — | — | —
01:33:46 | 4.2 | 3/10 | 2050/3927 |  25.22% | 5,070,848/20,102,200 | 1h45m | 3.244 | — | — | — | —
01:33:52 | 4.2 | 3/10 | 2075/3927 |  25.28% | 5,083,648/20,102,200 | 1h45m | 3.039 | — | — | — | —
01:33:58 | 4.2 | 3/10 | 2100/3927 |  25.35% | 5,096,448/20,102,200 | 1h45m | 3.161 | — | — | — | —
01:34:03 | 4.2 | 3/10 | 2125/3927 |  25.41% | 5,109,248/20,102,200 | 1h44m | 3.232 | — | — | — | —
01:34:09 | 4.2 | 3/10 | 2150/3927 |  25.47% | 5,122,048/20,102,200 | 1h44m | 3.085 | — | — | — | —
01:34:14 | 4.2 | 3/10 | 2175/3927 |  25.54% | 5,134,848/20,102,200 | 1h44m | 3.096 | — | — | — | —
01:34:19 | 4.2 | 3/10 | 2200/3927 |  25.60% | 5,147,648/20,102,200 | 1h44m | 3.174 | — | — | — | —
01:34:25 | 4.2 | 3/10 | 2225/3927 |  25.67% | 5,160,448/20,102,200 | 1h44m | 3.107 | — | — | — | —
01:34:30 | 4.2 | 3/10 | 2250/3927 |  25.73% | 5,173,248/20,102,200 | 1h44m | 3.097 | — | — | — | —
01:34:35 | 4.2 | 3/10 | 2275/3927 |  25.79% | 5,186,048/20,102,200 | 1h44m | 3.238 | — | — | — | —
01:34:41 | 4.2 | 3/10 | 2300/3927 |  25.86% | 5,198,848/20,102,200 | 1h44m | 3.205 | — | — | — | —
01:34:46 | 4.2 | 3/10 | 2325/3927 |  25.92% | 5,211,648/20,102,200 | 1h44m | 3.084 | — | — | — | —
01:34:51 | 4.2 | 3/10 | 2350/3927 |  25.98% | 5,224,448/20,102,200 | 1h44m | 3.134 | — | — | — | —
01:34:57 | 4.2 | 3/10 | 2375/3927 |  26.05% | 5,237,248/20,102,200 | 1h44m | 3.192 | — | — | — | —
